call_id,date,lob,experience,queue,frustration,state,state_frust
1228.0,2020-08,Dealer,NA,NA,6,PA,5
1229.0,2020-08,Dealer,NA,NA,9,WA,6
1230.0,2020-08,Consumer Auto,NA,NA,9,CA,5
1231.0,2020-08,Consumer Auto,NA,NA,7,TN,5
1232.0,2020-08,Consumer Auto,NA,NA,6,MI,4
1233.0,2020-08,Consumer Auto,NA,NA,8,KY,8
1234.0,2020-08,Consumer Auto,NA,NA,8,FL,5
1235.0,2020-08,Servicing,Manage My Leads,MML-ESC-2,7,OH,7
1236.0,2020-08,Consumer Auto,NA,NA,8,CA,6
1237.0,2020-08,Consumer Auto,NA,NA,7,WA,7
1238.0,2020-08,Dealer,NA,NA,7,NV,2
1239.0,2020-08,Dealer,NA,NA,7,VA,6
1240.0,2020-08,Servicing,Outside Sales,OS-PW-1,6,NJ,7
1241.0,2020-08,Servicing,Vehicle Resolution,VR-COL-2,8,MA,3
1242.0,2020-08,Servicing,Help Me Catch Up,HMC-ENQ-2,7,PA,5
1243.0,2020-08,Servicing,Vehicle Resolution,VR-COL-4,4,IL,3
1244.0,2020-08,Servicing,Help Me Catch Up,HMC-COL-5,6,MD,4
1245.0,2020-08,Servicing,Vehicle Resolution,VR-DIG-1,6,TN,2
1246.0,2020-08,Consumer Auto,NA,NA,6,MD,5
1247.0,2020-08,Servicing,Close My Account,CMA-COL-4,2,PA,5
1248.0,2020-08,Servicing,Outside Sales,OS-DIG-1,6,WA,5
1249.0,2020-08,Servicing,Help Me Catch Up,HMC-COL-1,8,MN,8
1250.0,2020-08,Servicing,Fund My Deal,FMD-COL-3,5,TX,7
1251.0,2020-08,Consumer Auto,NA,NA,5,PA,5
1252.0,2020-08,Servicing,Outside Sales,OS-ESC-1,8,TX,5
1253.0,2020-08,Dealer,NA,NA,9,NM,6
1254.0,2020-08,Consumer Auto,NA,NA,9,SC,7
1255.0,2020-08,Consumer Auto,NA,NA,6,MI,4
1256.0,2020-08,Servicing,Navigate My Account,NMA-ESC-2,7,OK,6
1257.0,2020-08,Consumer Auto,NA,NA,7,NY,6
1258.0,2020-08,Servicing,Help Me Catch Up,HMC-PW-5,8,SC,6
1259.0,2020-08,Servicing,Manage My Leads,MML-COL-3,5,IL,4
1260.0,2020-08,Consumer Auto,NA,NA,8,AL,8
1261.0,2020-08,United Income,NA,NA,6,TX,5
1262.0,2020-08,Servicing,Close My Account,CMA-ENQ-4,6,MA,4
1263.0,2020-08,Refinance,NA,NA,8,CA,5
1264.0,2020-08,Consumer Auto,NA,NA,8,CA,4
1265.0,2020-08,Servicing,Manage My Leads,MML-DIG-2,2,TX,4
1266.0,2020-08,Dealer,NA,NA,8,FL,6
1267.0,2020-08,Consumer Auto,NA,NA,7,MA,6
1268.0,2020-08,Consumer Auto,NA,NA,8,GA,8
1269.0,2020-08,Servicing,Navigate My Account,NMA-CRS-3,3,MN,6
1270.0,2020-08,United Income,NA,NA,9,IN,5
1271.0,2020-08,Refinance,NA,NA,9,ID,3
1272.0,2020-08,Consumer Auto,NA,NA,9,MS,8
1273.0,2020-08,Servicing,Vehicle Resolution,VR-REC-1,3,TX,6
1274.0,2020-08,Servicing,Vehicle Resolution,VR-COL-3,8,PA,7
1275.0,2020-08,Servicing,Close My Account,CMA-PW-3,5,TX,4
1276.0,2020-08,Consumer Auto,NA,NA,9,IL,5
1277.0,2020-08,Servicing,Help Me Catch Up,HMC-ESC-2,5,CO,6
1278.0,2020-08,Dealer,NA,NA,8,FL,5
1279.0,2020-08,Refinance,NA,NA,9,MN,6
1280.0,2020-08,Refinance,NA,NA,9,AZ,6
1281.0,2020-08,Servicing,Inside Sales,IS-CRS-3,7,MA,6
1282.0,2020-08,Refinance,NA,NA,8,NC,6
1283.0,2020-08,Servicing,Manage My Leads,MML-ESC-1,8,AZ,6
1284.0,2020-08,Servicing,Move On,MO-COL-4,4,WA,6
1285.0,2020-08,Consumer Auto,NA,NA,7,SC,8
1286.0,2020-08,Consumer Auto,NA,NA,7,NE,4
1287.0,2020-08,Servicing,Manage My Leads,MML-ESC-1,6,MN,4
1288.0,2020-08,Servicing,Manage My Leads,MML-DIG-3,5,CA,7
1289.0,2020-08,Dealer,NA,NA,8,TX,6
1290.0,2020-08,Consumer Auto,NA,NA,6,CA,5
1291.0,2020-08,Consumer Auto,NA,NA,9,NY,6
1292.0,2020-08,Servicing,Vehicle Resolution,VR-ENQ-3,8,LA,6
1293.0,2020-08,Refinance,NA,NA,7,IN,6
1294.0,2020-08,Servicing,Outside Sales,OS-ENQ-3,9,TX,6
1295.0,2020-08,Servicing,Move On,MO-CRS-4,1,MO,6
1296.0,2020-08,Refinance,NA,NA,7,RI,5
1297.0,2020-08,Consumer Auto,NA,NA,9,OH,7
1298.0,2020-08,Servicing,Manage My Leads,MML-CRS-2,8,CO,6
1299.0,2020-08,Dealer,NA,NA,9,MO,6
1300.0,2020-08,Servicing,Close My Account,CMA-PW-3,4,NE,3
1301.0,2020-08,Dealer,NA,NA,7,MI,4
1302.0,2020-08,Servicing,Decision The Deal,DTD-PW-2,7,PA,8
1303.0,2020-08,Refinance,NA,NA,9,AZ,7
1304.0,2020-08,Refinance,NA,NA,7,NY,6
1305.0,2020-08,Refinance,NA,NA,9,NV,4
1306.0,2020-08,Refinance,NA,NA,6,RI,6
1307.0,2020-08,United Income,NA,NA,8,CT,5
1308.0,2020-08,Servicing,Manage My Leads,MML-CRS-1,4,CA,7
1309.0,2020-08,Refinance,NA,NA,8,GA,5
1310.0,2020-08,Servicing,Manage My Leads,MML-ESC-3,9,TX,6
1311.0,2020-08,Consumer Auto,NA,NA,9,MI,4
1312.0,2020-08,Refinance,NA,NA,7,KS,8
1313.0,2020-08,Dealer,NA,NA,8,IN,6
1314.0,2020-08,Servicing,Manage My Leads,MML-DIG-2,1,ID,3
1315.0,2020-08,Consumer Auto,NA,NA,8,CA,6
1316.0,2020-08,Servicing,Inside Sales,IS-REC-5,7,TX,6
1317.0,2020-08,Servicing,Manage My Leads,MML-ESC-2,6,FL,6
1318.0,2020-08,Dealer,NA,NA,9,FL,6
1319.0,2020-08,Servicing,Manage My Leads,MML-COL-1,6,AL,6
1320.0,2020-08,Servicing,Navigate My Account,NMA-ESC-2,7,OH,4
1321.0,2020-08,Servicing,Help Me Catch Up,HMC-REC-4,8,HI,4
1322.0,2020-08,United Income,NA,NA,9,UT,5
1323.0,2020-08,Consumer Auto,NA,NA,7,CA,4
1324.0,2020-08,Servicing,Fund My Deal,FMD-PW-5,8,NY,6
1325.0,2020-08,Servicing,Fund My Deal,FMD-COL-2,2,AR,5
1326.0,2020-08,Servicing,Manage My Leads,MML-DIG-1,5,KS,6
1327.0,2020-08,Servicing,Close My Account,CMA-PW-1,7,MD,4
1328.0,2020-08,Refinance,NA,NA,9,WI,6
1329.0,2020-08,Refinance,NA,NA,9,FL,7
1330.0,2020-08,Consumer Auto,NA,NA,6,MN,4
1331.0,2020-08,Servicing,Close My Account,CMA-PW-3,5,TX,4
1332.0,2020-08,Servicing,Move On,MO-CRS-4,2,FL,5
1333.0,2020-08,Servicing,Manage My Leads,MML-REC-2,2,TN,3
1334.0,2020-08,Dealer,NA,NA,9,AK,8
1335.0,2020-08,Refinance,NA,NA,6,FL,8
1336.0,2020-08,Refinance,NA,NA,9,FL,4
1337.0,2020-08,Servicing,Close My Account,CMA-DIG-3,7,FL,6
1338.0,2020-08,Consumer Auto,NA,NA,8,WA,5
1339.0,2020-08,United Income,NA,NA,9,CA,7
1340.0,2020-08,Refinance,NA,NA,7,TX,7
1341.0,2020-08,Consumer Auto,NA,NA,6,CA,6
1342.0,2020-08,Consumer Auto,NA,NA,9,TX,6
1343.0,2020-08,Servicing,Set Up My Loan,SML-PW-3,5,FL,4
1344.0,2020-08,Dealer,NA,NA,8,TX,5
1345.0,2020-08,Servicing,Navigate My Account,NMA-COL-1,5,CA,4
1346.0,2020-08,Consumer Auto,NA,NA,8,AZ,6
1347.0,2020-08,Servicing,Fund My Deal,FMD-CRS-2,3,SC,6
1348.0,2020-08,Dealer,NA,NA,8,KY,7
1349.0,2020-08,Consumer Auto,NA,NA,6,OH,7
1350.0,2020-08,Servicing,Navigate My Account,NMA-CRS-3,7,KY,6
1351.0,2020-08,Refinance,NA,NA,8,WV,7
1352.0,2020-08,Refinance,NA,NA,8,CA,5
1353.0,2020-08,Servicing,Set Up My Loan,SML-COL-2,6,NY,8
1354.0,2020-08,Servicing,Decision The Deal,DTD-ENQ-2,8,KY,6
1355.0,2020-08,Refinance,NA,NA,9,CA,5
1356.0,2020-08,Servicing,Inside Sales,IS-DIG-3,4,NC,7
1357.0,2020-08,Servicing,Move On,MO-ESC-4,6,WA,5
1358.0,2020-08,United Income,NA,NA,9,VA,6
1359.0,2020-08,Servicing,Close My Account,CMA-ENQ-3,9,IL,3
1360.0,2020-08,Consumer Auto,NA,NA,6,MO,6
1361.0,2020-08,Consumer Auto,NA,NA,6,FL,4
1362.0,2020-08,Servicing,Manage My Leads,MML-CRS-1,5,AZ,6
1363.0,2020-08,United Income,NA,NA,6,TX,6
1364.0,2020-08,Servicing,Help Me Catch Up,HMC-ESC-5,6,TX,7
1365.0,2020-08,Servicing,Inside Sales,IS-CRS-4,6,TX,6
1366.0,2020-08,Refinance,NA,NA,8,MI,4
1367.0,2020-08,Dealer,NA,NA,7,CA,7
1368.0,2020-08,Servicing,Move On,MO-ENQ-4,6,NC,5
1369.0,2020-08,Servicing,Vehicle Resolution,VR-CRS-4,4,NC,8
1370.0,2020-08,Refinance,NA,NA,8,NJ,8
1371.0,2020-08,Consumer Auto,NA,NA,9,SD,4
1372.0,2020-08,Servicing,Navigate My Account,NMA-REC-1,8,WI,6
1373.0,2020-08,United Income,NA,NA,9,NY,6
1374.0,2020-08,Servicing,Help Me Catch Up,HMC-ESC-2,6,TX,7
1375.0,2020-08,Refinance,NA,NA,9,CA,6
1376.0,2020-08,Refinance,NA,NA,8,NC,6
1377.0,2020-08,Dealer,NA,NA,7,NY,6
1378.0,2020-08,Consumer Auto,NA,NA,8,MS,7
1379.0,2020-08,Servicing,Outside Sales,OS-CRS-1,4,FL,7
1380.0,2020-08,Refinance,NA,NA,9,IA,4
1381.0,2020-08,Consumer Auto,NA,NA,8,CA,6
1382.0,2020-08,Refinance,NA,NA,7,OH,5
1383.0,2020-08,Consumer Auto,NA,NA,7,OH,6
1384.0,2020-08,Servicing,Vehicle Resolution,VR-CRS-1,8,NC,6
1385.0,2020-08,Dealer,NA,NA,8,GA,6
1386.0,2020-08,Consumer Auto,NA,NA,8,PA,6
1387.0,2020-08,Refinance,NA,NA,8,NY,6
1388.0,2020-08,Consumer Auto,NA,NA,8,OR,6
1389.0,2020-08,Consumer Auto,NA,NA,7,PA,5
1390.0,2020-08,Servicing,Inside Sales,IS-COL-3,4,NC,6
1391.0,2020-08,Dealer,NA,NA,8,TX,6
1392.0,2020-08,Refinance,NA,NA,7,PA,7
1393.0,2020-08,Dealer,NA,NA,8,TX,6
1394.0,2020-08,Servicing,Vehicle Resolution,VR-ESC-1,6,PA,6
1395.0,2020-08,Servicing,Manage My Leads,MML-ESC-1,6,MA,3
1396.0,2020-08,Refinance,NA,NA,8,VA,6
1397.0,2020-08,Servicing,Inside Sales,IS-ESC-5,8,CA,6
1398.0,2020-08,Refinance,NA,NA,5,FL,6
1399.0,2020-08,Consumer Auto,NA,NA,9,TX,6
1400.0,2020-08,Dealer,NA,NA,6,MN,8
1401.0,2020-08,Dealer,NA,NA,8,KS,4
1402.0,2020-08,Servicing,Navigate My Account,NMA-PW-1,1,NC,4
1403.0,2020-08,Dealer,NA,NA,5,VA,6
1404.0,2020-08,United Income,NA,NA,9,MN,7
1405.0,2020-08,Dealer,NA,NA,7,TX,7
1406.0,2020-08,Consumer Auto,NA,NA,9,NY,8
1407.0,2020-08,Servicing,Close My Account,CMA-ESC-2,8,AR,5
1408.0,2020-08,Consumer Auto,NA,NA,8,AR,6
1409.0,2020-08,United Income,NA,NA,7,PA,5
1410.0,2020-08,Servicing,Vehicle Resolution,VR-ESC-3,2,FL,5
1411.0,2020-08,Servicing,Navigate My Account,NMA-PW-2,8,TX,5
1412.0,2020-08,Dealer,NA,NA,9,IL,4
1413.0,2020-08,Consumer Auto,NA,NA,7,VA,6
1414.0,2020-08,Dealer,NA,NA,8,WI,6
1415.0,2020-08,Refinance,NA,NA,8,CA,6
1416.0,2020-08,Refinance,NA,NA,8,OR,8
1417.0,2020-08,Servicing,Manage My Leads,MML-COL-2,6,WI,7
1418.0,2020-08,Consumer Auto,NA,NA,9,TX,5
1419.0,2020-08,Dealer,NA,NA,9,LA,5
1420.0,2020-08,Dealer,NA,NA,9,VA,6
1421.0,2020-08,Dealer,NA,NA,7,IN,5
1422.0,2020-08,Consumer Auto,NA,NA,9,WA,6
1423.0,2020-08,Servicing,Vehicle Resolution,VR-ESC-1,5,AL,7
1424.0,2020-08,Servicing,Vehicle Resolution,VR-PW-4,6,TX,4
1425.0,2020-08,Servicing,Inside Sales,IS-COL-3,6,CA,5
1426.0,2020-08,Consumer Auto,NA,NA,6,OR,7
1427.0,2020-08,Servicing,Move On,MO-REC-1,7,LA,6
1428.0,2020-08,Servicing,Close My Account,CMA-COL-1,7,NC,5
1429.0,2020-08,Servicing,Fund My Deal,FMD-ESC-4,7,NY,6
1430.0,2020-08,Consumer Auto,NA,NA,9,GA,8
1431.0,2020-08,Consumer Auto,NA,NA,8,CA,7
1432.0,2020-08,Dealer,NA,NA,7,OR,7
1433.0,2020-08,Dealer,NA,NA,8,TX,8
1434.0,2020-08,United Income,NA,NA,9,IN,7
1435.0,2020-08,Consumer Auto,NA,NA,8,NE,3
1436.0,2020-08,Refinance,NA,NA,8,MI,4
1437.0,2020-08,Dealer,NA,NA,8,TX,6
1438.0,2020-08,Servicing,Vehicle Resolution,VR-CRS-1,9,OK,6
1439.0,2020-08,United Income,NA,NA,9,AK,5
1440.0,2020-08,Dealer,NA,NA,8,CA,5
1441.0,2020-08,Dealer,NA,NA,6,PA,7
1442.0,2020-08,Consumer Auto,NA,NA,7,GA,6
1443.0,2020-08,Refinance,NA,NA,8,MN,6
1444.0,2020-08,Servicing,Fund My Deal,FMD-CRS-1,5,FL,6
1445.0,2020-08,Refinance,NA,NA,5,WA,5
1446.0,2020-08,Servicing,Close My Account,CMA-ENQ-4,9,CA,6
1447.0,2020-08,Dealer,NA,NA,6,CO,8
1448.0,2020-08,Refinance,NA,NA,8,WA,4
1449.0,2020-08,Consumer Auto,NA,NA,8,TN,5
1450.0,2020-08,Dealer,NA,NA,8,CA,5
1451.0,2020-08,Servicing,Vehicle Resolution,VR-DIG-2,6,NM,7
1452.0,2020-08,Servicing,Navigate My Account,NMA-PW-3,5,NY,5
1453.0,2020-08,Refinance,NA,NA,8,CA,7
1454.0,2020-08,Refinance,NA,NA,8,CA,5
1455.0,2020-08,Dealer,NA,NA,7,TX,5
1456.0,2020-08,Servicing,Help Me Catch Up,HMC-PW-5,9,SC,6
1457.0,2020-08,Consumer Auto,NA,NA,9,NC,6
1458.0,2020-08,Servicing,Manage My Leads,MML-ENQ-3,3,VA,8
1459.0,2020-08,Servicing,Set Up My Loan,SML-REC-2,4,NC,8
1460.0,2020-08,Dealer,NA,NA,7,CA,6
1461.0,2020-08,United Income,NA,NA,6,NM,6
1462.0,2020-08,Servicing,Help Me Catch Up,HMC-COL-3,3,CA,6
1463.0,2020-08,Servicing,Vehicle Resolution,VR-CRS-2,4,MN,6
1464.0,2020-08,Consumer Auto,NA,NA,5,NC,5
1465.0,2020-08,Refinance,NA,NA,7,MI,4
1466.0,2020-08,Dealer,NA,NA,7,LA,5
1467.0,2020-08,Consumer Auto,NA,NA,9,OH,5
1468.0,2020-08,Dealer,NA,NA,9,IN,6
1469.0,2020-08,Consumer Auto,NA,NA,6,IN,6
1470.0,2020-08,Refinance,NA,NA,8,PA,6
1471.0,2020-08,Servicing,Close My Account,CMA-CRS-1,5,PA,5
1472.0,2020-08,Refinance,NA,NA,9,TX,6
1473.0,2020-08,United Income,NA,NA,7,TX,7
1474.0,2020-08,Dealer,NA,NA,8,TX,6
1475.0,2020-08,Refinance,NA,NA,8,TX,7
1476.0,2020-08,Servicing,Inside Sales,IS-ENQ-2,9,CA,6
1477.0,2020-08,Consumer Auto,NA,NA,7,CA,6
1478.0,2020-08,Servicing,Inside Sales,IS-REC-5,8,NY,6
1479.0,2020-08,Servicing,Vehicle Resolution,VR-ESC-1,6,TX,8
1480.0,2020-08,Consumer Auto,NA,NA,8,TX,8
1481.0,2020-08,Servicing,Keep Me In My Car,KMIC-PW-3,7,IA,2
1482.0,2020-08,Dealer,NA,NA,8,TX,6
1483.0,2020-08,Servicing,Close My Account,CMA-ESC-1,8,MD,2
1484.0,2020-08,Dealer,NA,NA,8,TN,3
1485.0,2020-08,United Income,NA,NA,6,LA,6
1486.0,2020-08,Consumer Auto,NA,NA,7,PA,6
1487.0,2020-08,Consumer Auto,NA,NA,6,GA,5
1488.0,2020-08,Consumer Auto,NA,NA,7,FL,6
1489.0,2020-08,Consumer Auto,NA,NA,8,TX,6
1490.0,2020-08,Servicing,Help Me Catch Up,HMC-COL-3,4,MO,5
1491.0,2020-08,Consumer Auto,NA,NA,7,CA,6
1492.0,2020-08,Consumer Auto,NA,NA,7,FL,7
1493.0,2020-08,Consumer Auto,NA,NA,7,CA,6
1494.0,2020-08,Servicing,Fund My Deal,FMD-ESC-4,6,OH,6
1495.0,2020-08,United Income,NA,NA,5,CA,7
1496.0,2020-08,Refinance,NA,NA,8,MS,5
1497.0,2020-08,Refinance,NA,NA,8,IA,3
1498.0,2020-08,Dealer,NA,NA,8,CA,7
1499.0,2020-08,Consumer Auto,NA,NA,9,MS,6
1500.0,2020-08,Servicing,Close My Account,CMA-COL-4,2,FL,6
1501.0,2020-08,Servicing,Manage My Leads,MML-ENQ-3,2,MI,4
1502.0,2020-08,Servicing,Manage My Leads,MML-PW-2,9,CA,6
1503.0,2020-08,Refinance,NA,NA,8,OR,4
1504.0,2020-08,Consumer Auto,NA,NA,7,TX,5
1505.0,2020-08,Consumer Auto,NA,NA,9,WV,8
1506.0,2020-08,Dealer,NA,NA,8,FL,5
1507.0,2020-08,Dealer,NA,NA,9,FL,6
1508.0,2020-08,Refinance,NA,NA,9,PA,7
1509.0,2020-08,Dealer,NA,NA,8,TX,5
1510.0,2020-08,Servicing,Inside Sales,IS-COL-3,5,KY,6
1511.0,2020-08,United Income,NA,NA,9,CA,6
1512.0,2020-08,Servicing,Manage My Leads,MML-COL-3,1,PA,7
1513.0,2020-08,Consumer Auto,NA,NA,6,IL,4
1514.0,2020-08,United Income,NA,NA,7,NY,6
1515.0,2020-08,Servicing,Set Up My Loan,SML-PW-3,6,GA,6
1516.0,2020-08,Consumer Auto,NA,NA,7,KY,7
1517.0,2020-08,Dealer,NA,NA,8,MI,5
1518.0,2020-08,Refinance,NA,NA,8,NY,6
1519.0,2020-08,Servicing,Vehicle Resolution,VR-REC-1,2,IA,4
1520.0,2020-08,Servicing,Outside Sales,OS-PW-2,2,CA,8
1521.0,2020-08,United Income,NA,NA,8,TX,7
1522.0,2020-08,Refinance,NA,NA,7,FL,4
1523.0,2020-08,Dealer,NA,NA,7,NC,6
1524.0,2020-08,Servicing,Vehicle Resolution,VR-ENQ-2,8,VA,7
1525.0,2020-08,United Income,NA,NA,8,OH,8
1526.0,2020-08,Consumer Auto,NA,NA,7,MO,6
1527.0,2020-08,Consumer Auto,NA,NA,9,CA,6
1528.0,2020-08,Servicing,Fund My Deal,FMD-PW-5,6,TX,6
1529.0,2020-08,Consumer Auto,NA,NA,9,NC,5
1530.0,2020-08,Servicing,Fund My Deal,FMD-ENQ-3,5,CO,5
1531.0,2020-08,Servicing,Navigate My Account,NMA-DIG-2,6,NY,6
1532.0,2020-08,Servicing,Manage My Leads,MML-COL-2,7,SC,6
1533.0,2020-08,United Income,NA,NA,6,KY,8
1534.0,2020-08,Consumer Auto,NA,NA,8,NY,6
1535.0,2020-08,Servicing,Move On,MO-CRS-3,9,NC,6
1536.0,2020-08,Servicing,Set Up My Loan,SML-ESC-2,7,CA,7
1537.0,2020-08,Dealer,NA,NA,8,UT,3
1538.0,2020-08,Refinance,NA,NA,7,NC,8
1539.0,2020-08,United Income,NA,NA,8,ND,5
1540.0,2020-08,United Income,NA,NA,9,CA,6
1541.0,2020-08,Consumer Auto,NA,NA,7,CA,6
1542.0,2020-08,Servicing,Navigate My Account,NMA-REC-3,7,ID,5
1543.0,2020-08,Consumer Auto,NA,NA,6,CA,6
1544.0,2020-08,Servicing,Help Me Catch Up,HMC-REC-5,8,NC,5
1545.0,2020-08,Servicing,Set Up My Loan,SML-PW-2,5,CA,7
1546.0,2020-08,Consumer Auto,NA,NA,8,AR,6
1547.0,2020-08,Consumer Auto,NA,NA,9,FL,5
1548.0,2020-08,Refinance,NA,NA,8,SC,4
1549.0,2020-08,Servicing,Outside Sales,OS-CRS-2,2,NC,8
1550.0,2020-08,Refinance,NA,NA,7,OR,6
1551.0,2020-08,United Income,NA,NA,6,MS,6
1552.0,2020-08,Servicing,Move On,MO-CRS-4,2,TN,4
1553.0,2020-08,United Income,NA,NA,9,AL,6
1554.0,2020-08,Dealer,NA,NA,9,CO,6
1555.0,2020-08,Consumer Auto,NA,NA,7,MS,7
1556.0,2020-08,Servicing,Navigate My Account,NMA-PW-1,2,CO,6
1557.0,2020-08,Servicing,Manage My Leads,MML-PW-2,6,GA,6
1558.0,2020-08,Servicing,Close My Account,CMA-ESC-2,8,PA,7
1559.0,2020-08,Servicing,Fund My Deal,FMD-PW-1,5,NY,5
1560.0,2020-08,Dealer,NA,NA,9,IN,6
1561.0,2020-08,Refinance,NA,NA,9,TN,4
1562.0,2020-08,Dealer,NA,NA,9,OR,5
1563.0,2020-08,Consumer Auto,NA,NA,7,GA,6
1564.0,2020-08,Servicing,Fund My Deal,FMD-COL-1,6,CA,6
1565.0,2020-08,United Income,NA,NA,9,PA,6
1566.0,2020-08,Servicing,Fund My Deal,FMD-COL-3,5,MD,3
1567.0,2020-08,Servicing,Inside Sales,IS-CRS-2,5,SC,5
1568.0,2020-08,Servicing,Inside Sales,IS-ENQ-4,4,TN,5
1569.0,2020-08,Servicing,Vehicle Resolution,VR-CRS-4,3,PA,7
1570.0,2020-08,Dealer,NA,NA,6,CA,6
1571.0,2020-08,Dealer,NA,NA,8,PA,6
1572.0,2020-08,Consumer Auto,NA,NA,8,VA,8
1573.0,2020-08,Servicing,Inside Sales,IS-ESC-5,9,IN,5
1574.0,2020-08,Dealer,NA,NA,7,WV,6
1575.0,2020-08,Servicing,Manage My Leads,MML-COL-2,8,AL,6
1576.0,2020-08,Refinance,NA,NA,7,CA,7
1577.0,2020-08,Servicing,Help Me Catch Up,HMC-CRS-5,9,FL,4
1578.0,2020-08,Servicing,Vehicle Resolution,VR-ESC-4,2,AK,8
1579.0,2020-08,Servicing,Inside Sales,IS-ESC-4,7,CA,6
1580.0,2020-08,Consumer Auto,NA,NA,7,NJ,7
1581.0,2020-08,Dealer,NA,NA,9,FL,6
1582.0,2020-08,Consumer Auto,NA,NA,7,NE,5
1583.0,2020-08,Dealer,NA,NA,9,CA,7
1584.0,2020-08,Servicing,Close My Account,CMA-DIG-1,6,GA,6
1585.0,2020-08,Dealer,NA,NA,9,NJ,7
1586.0,2020-08,United Income,NA,NA,9,MA,4
1587.0,2020-08,Servicing,Help Me Catch Up,HMC-ENQ-1,6,FL,5
1588.0,2020-08,Refinance,NA,NA,8,ME,3
1589.0,2020-08,Consumer Auto,NA,NA,6,OR,5
1590.0,2020-08,Refinance,NA,NA,9,PA,6
1591.0,2020-08,Refinance,NA,NA,6,CT,7
1592.0,2020-08,Dealer,NA,NA,8,NC,4
1593.0,2020-08,Servicing,Vehicle Resolution,VR-REC-3,7,TX,6
1594.0,2020-08,United Income,NA,NA,8,TX,8
1595.0,2020-08,United Income,NA,NA,9,NC,7
1596.0,2020-08,Consumer Auto,NA,NA,7,SC,6
1597.0,2020-08,Servicing,Navigate My Account,NMA-CRS-2,4,PA,4
1598.0,2020-08,Consumer Auto,NA,NA,9,MA,4
1599.0,2020-08,Servicing,Close My Account,CMA-REC-3,8,KY,8
1600.0,2020-08,Consumer Auto,NA,NA,8,TN,6
1601.0,2020-08,Consumer Auto,NA,NA,8,KS,7
1602.0,2020-08,Servicing,Close My Account,CMA-ESC-4,8,AZ,5
1603.0,2020-08,Refinance,NA,NA,7,MA,5
1604.0,2020-08,United Income,NA,NA,6,CA,6
1605.0,2020-08,Consumer Auto,NA,NA,6,TX,6
1606.0,2020-08,Servicing,Manage My Leads,MML-COL-2,8,CA,6
1607.0,2020-08,Dealer,NA,NA,8,AL,6
1608.0,2020-08,Servicing,Vehicle Resolution,VR-DIG-3,5,CA,5
1609.0,2020-08,Servicing,Vehicle Resolution,VR-ESC-2,4,CA,6
1610.0,2020-08,Consumer Auto,NA,NA,6,CA,5
1611.0,2020-08,United Income,NA,NA,6,IN,6
1612.0,2020-08,United Income,NA,NA,7,FL,6
1613.0,2020-08,Consumer Auto,NA,NA,8,OH,5
1614.0,2020-08,Consumer Auto,NA,NA,9,OH,4
1615.0,2020-08,Consumer Auto,NA,NA,8,GA,7
1616.0,2020-08,Dealer,NA,NA,8,TX,6
1617.0,2020-08,Dealer,NA,NA,9,ID,4
1618.0,2020-08,Refinance,NA,NA,9,MI,6
1619.0,2020-08,Consumer Auto,NA,NA,8,TX,7
1620.0,2020-08,Consumer Auto,NA,NA,7,OH,6
1621.0,2020-08,United Income,NA,NA,7,CA,5
1622.0,2020-08,Servicing,Vehicle Resolution,VR-PW-4,6,TX,8
1623.0,2020-08,Servicing,Vehicle Resolution,VR-DIG-1,6,LA,6
1624.0,2020-08,Consumer Auto,NA,NA,5,KY,6
1625.0,2020-08,Servicing,Outside Sales,OS-DIG-1,5,IN,8
1626.0,2020-08,Servicing,Manage My Leads,MML-REC-2,1,FL,4
1627.0,2020-08,Servicing,Close My Account,CMA-COL-3,7,IL,3
1628.0,2020-08,Consumer Auto,NA,NA,8,PA,5
1629.0,2020-08,Servicing,Help Me Catch Up,HMC-ENQ-3,6,IA,3
1630.0,2020-08,Consumer Auto,NA,NA,7,FL,7
1631.0,2020-08,Consumer Auto,NA,NA,6,FL,6
1632.0,2020-08,Servicing,Close My Account,CMA-PW-3,4,VA,5
1633.0,2020-08,Refinance,NA,NA,6,CA,7
1634.0,2020-08,United Income,NA,NA,8,NY,7
1635.0,2020-08,United Income,NA,NA,9,TX,5
1636.0,2020-08,Refinance,NA,NA,9,MD,4
1637.0,2020-08,Refinance,NA,NA,7,DE,5
1638.0,2020-08,Servicing,Navigate My Account,NMA-DIG-1,5,VA,8
1639.0,2020-08,Servicing,Navigate My Account,NMA-DIG-1,4,NC,7
1640.0,2020-08,Consumer Auto,NA,NA,9,WV,6
1641.0,2020-08,Servicing,Close My Account,CMA-REC-4,7,FL,6
1642.0,2020-08,Servicing,Close My Account,CMA-COL-4,3,WA,6
1643.0,2020-08,Servicing,Vehicle Resolution,VR-ESC-3,4,CA,6
1644.0,2020-08,Refinance,NA,NA,6,TX,8
1645.0,2020-08,Consumer Auto,NA,NA,9,KS,7
1646.0,2020-08,Refinance,NA,NA,6,CO,5
1647.0,2020-08,Refinance,NA,NA,8,NY,6
1648.0,2020-08,Servicing,Vehicle Resolution,VR-CRS-3,7,CA,7
1649.0,2020-08,Consumer Auto,NA,NA,6,NY,6
1650.0,2020-08,Consumer Auto,NA,NA,7,TX,6
1651.0,2020-08,Consumer Auto,NA,NA,8,MI,4
1652.0,2020-08,Consumer Auto,NA,NA,8,IA,6
1653.0,2020-08,Consumer Auto,NA,NA,9,NY,4
